term,definition,isTechnical,label
stock checklist,"A industrial term meaning stok kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
facility checklist,"A industrial term meaning tesis kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
task checklist,"A industrial term meaning görev kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
ergonomic form,"A industrial term meaning ergonomi formu, used in site, drawing, installation or coordination contexts.",True,1
data checklist,"A industrial term meaning veri kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
model checklist,"A industrial term meaning model kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
queue checklist,"A industrial term meaning kuyruk kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
project checklist,"A industrial term meaning proje kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
system checklist item,"A industrial term meaning sistem kontrol listesi kalemi, used in site, drawing, installation or coordination contexts.",True,1
cost checklist,"A industrial term meaning maliyet kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
forecast checklist,"A industrial term meaning tahmin kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
schedule checklist,"A industrial term meaning çizelge kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
improvement checklist,"A industrial term meaning iyileştirme kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
team checklist,"A industrial term meaning ekip kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
warehouse checklist,"A industrial term meaning depo kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
manufacturing checklist,"A industrial term meaning üretim kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
maintenance checklist item,"A industrial term meaning bakım kontrol listesi kalemi, used in site, drawing, installation or coordination contexts.",True,1
sustainability checklist,"A industrial term meaning sürdürülebilirlik kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
procurement checklist,"A industrial term meaning satın alma kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
trade checklist,"A industrial term meaning ticaret kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
data checklist item,"A industrial term meaning veri kontrol listesi kalemi, used in site, drawing, installation or coordination contexts.",True,1
AI checklist,"A industrial term meaning yapay zeka kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
change checklist,"A industrial term meaning değişim kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
communication checklist,"A industrial term meaning iletişim kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
cost checklist item,"A industrial term meaning maliyet kontrol listesi kalemi, used in site, drawing, installation or coordination contexts.",True,1
order checklist,"A industrial term meaning sipariş kontrol listesi, used in site, drawing, installation or coordination contexts.",True,1
robot chassis frame,"A mechatronics term meaning robot şasi çerçevesi, used in site, drawing, installation or coordination contexts.",True,1
mechanical machine unit,"A mechatronics term meaning mekanik makine birimi, used in site, drawing, installation or coordination contexts.",True,1
electric drive motor,"A mechatronics term meaning elektrikli tahrik motoru, used in site, drawing, installation or coordination contexts.",True,1
sensor device,"A mechatronics term meaning sensör cihazı, used in site, drawing, installation or coordination contexts.",True,1
mechatronics,"A mechatronics term meaning mekatronik, used in site, drawing, installation or coordination contexts.",True,1
factory automation,"A mechatronics term meaning fabrika otomasyonu, used in site, drawing, installation or coordination contexts.",True,1
control system,"A mechatronics term meaning kontrol sistemi, used in site, drawing, installation or coordination contexts.",True,1
mechanical actuator unit,"A mechatronics term meaning mekanik eyleyici birimi, used in site, drawing, installation or coordination contexts.",True,1
feedback system,"A mechatronics term meaning geri besleme sistemi, used in site, drawing, installation or coordination contexts.",True,1
electromechanical system,"A mechatronics term meaning elektromekanik sistem, used in site, drawing, installation or coordination contexts.",True,1
mechatronic design process,"A mechatronics term meaning mekatronik tasarım süreci, used in site, drawing, installation or coordination contexts.",True,1
system integration,"A mechatronics term meaning sistem entegrasyonu, used in site, drawing, installation or coordination contexts.",True,1
multidisciplinary design,"A mechatronics term meaning çok disiplinli tasarım, used in site, drawing, installation or coordination contexts.",True,1
signal processing,"A mechatronics term meaning sinyal işleme, used in site, drawing, installation or coordination contexts.",True,1
system modeling,"A mechatronics term meaning sistem modelleme, used in site, drawing, installation or coordination contexts.",True,1
physical system simulation,"A mechatronics term meaning fiziksel sistem simülasyonu, used in site, drawing, installation or coordination contexts.",True,1
closed-loop control,"A mechatronics term meaning kapalı döngü kontrol, used in site, drawing, installation or coordination contexts.",True,1
open-loop control,"A mechatronics term meaning açık döngü kontrol, used in site, drawing, installation or coordination contexts.",True,1
mechatronic subsystem,"A mechatronics term meaning mekatronik alt sistemi, used in site, drawing, installation or coordination contexts.",True,1
system-level design,"A mechatronics term meaning sistem düzeyinde tasarım, used in site, drawing, installation or coordination contexts.",True,1
control system integration,"A mechatronics term meaning kontrol sistemi entegrasyonu, used in site, drawing, installation or coordination contexts.",True,1
cyber-physical system,"A mechatronics term meaning siber-fiziksel sistem, used in site, drawing, installation or coordination contexts.",True,1
multiphysics modeling,"A mechatronics term meaning çok fizikli modelleme, used in site, drawing, installation or coordination contexts.",True,1
mechatronic system optimization,"A mechatronics term meaning mekatronik sistem optimizasyonu, used in site, drawing, installation or coordination contexts.",True,1
model-based systems engineering,"A mechatronics term meaning model tabanlı sistem mühendisliği, used in site, drawing, installation or coordination contexts.",True,1
signal wire,"A mechatronics term meaning sinyal teli, used in site, drawing, installation or coordination contexts.",True,1
switch (mechanical),"A mechatronics term meaning anahtar (mekanik), used in site, drawing, installation or coordination contexts.",True,1
DC motor,"A mechatronics term meaning DC motor, used in site, drawing, installation or coordination contexts.",True,1
servo motor unit,"A mechatronics term meaning servo motor birimi, used in site, drawing, installation or coordination contexts.",True,1
micro-stepping motor,"A mechatronics term meaning mikro adımlı motor, used in site, drawing, installation or coordination contexts.",True,1
actuator type,"A mechatronics term meaning eyleyici türü, used in site, drawing, installation or coordination contexts.",True,1
linear actuator,"A mechatronics term meaning doğrusal eyleyici, used in site, drawing, installation or coordination contexts.",True,1
rotary actuator,"A mechatronics term meaning dönel eyleyici, used in site, drawing, installation or coordination contexts.",True,1
pneumatic actuator,"A mechatronics term meaning pnömatik eyleyici, used in site, drawing, installation or coordination contexts.",True,1
hydraulic actuator,"A mechatronics term meaning hidrolik eyleyici, used in site, drawing, installation or coordination contexts.",True,1
solenoid coil,"A mechatronics term meaning solenoid bobini, used in site, drawing, installation or coordination contexts.",True,1
motor driver,"A mechatronics term meaning motor sürücüsü, used in site, drawing, installation or coordination contexts.",True,1
gear motor,"A mechatronics term meaning dişli motor, used in site, drawing, installation or coordination contexts.",True,1
brushless motor,"A mechatronics term meaning fırçasız motor, used in site, drawing, installation or coordination contexts.",True,1
motor torque,"A mechatronics term meaning motor torku, used in site, drawing, installation or coordination contexts.",True,1
motor speed control,"A mechatronics term meaning motor hız kontrolü, used in site, drawing, installation or coordination contexts.",True,1
servo drive,"A mechatronics term meaning servo sürücü, used in site, drawing, installation or coordination contexts.",True,1
stepper motor driver,"A mechatronics term meaning step motor sürücüsü, used in site, drawing, installation or coordination contexts.",True,1
motor encoder feedback,"A mechatronics term meaning motor enkoder geri beslemesi, used in site, drawing, installation or coordination contexts.",True,1
actuator response time,"A mechatronics term meaning eyleyici tepki süresi, used in site, drawing, installation or coordination contexts.",True,1
actuator force rating,"A mechatronics term meaning eyleyici kuvvet değeri, used in site, drawing, installation or coordination contexts.",True,1
motor commutation,"A mechatronics term meaning motor komütasyonu, used in site, drawing, installation or coordination contexts.",True,1
field-oriented control,"A mechatronics term meaning alan yönelimli kontrol, used in site, drawing, installation or coordination contexts.",True,1
sensorless motor control,"A mechatronics term meaning sensörsüz motor kontrolü, used in site, drawing, installation or coordination contexts.",True,1
actuator dynamics modeling,"A mechatronics term meaning eyleyici dinamiği modellemesi, used in site, drawing, installation or coordination contexts.",True,1
torque ripple,"A mechatronics term meaning tork dalgalanması, used in site, drawing, installation or coordination contexts.",True,1
switch on,"A mechatronics term meaning açmak (cihaz), used in site, drawing, installation or coordination contexts.",True,1
switch off,"A mechatronics term meaning kapatmak (cihaz), used in site, drawing, installation or coordination contexts.",True,1
gear ratio,"A mechatronics term meaning dişli oranı, used in site, drawing, installation or coordination contexts.",True,1
motor shaft,"A mechatronics term meaning motor mili, used in site, drawing, installation or coordination contexts.",True,1
piezoelectric actuator,"A mechatronics term meaning piezoelektrik eyleyici, used in site, drawing, installation or coordination contexts.",True,1
sensing element,"A mechatronics term meaning algılama elemanı, used in site, drawing, installation or coordination contexts.",True,1
machine vision camera,"A mechatronics term meaning makine görüşü kamerası, used in site, drawing, installation or coordination contexts.",True,1
inductive proximity sensor,"A mechatronics term meaning endüktif yakınlık sensörü, used in site, drawing, installation or coordination contexts.",True,1
thermal sensor probe,"A mechatronics term meaning termal sensör probu, used in site, drawing, installation or coordination contexts.",True,1
light sensor,"A mechatronics term meaning ışık sensörü, used in site, drawing, installation or coordination contexts.",True,1
motion detection sensor,"A mechatronics term meaning hareket algılama sensörü, used in site, drawing, installation or coordination contexts.",True,1
ultrasonic sensor,"A mechatronics term meaning ultrasonik sensör, used in site, drawing, installation or coordination contexts.",True,1
infrared sensor,"A mechatronics term meaning kızılötesi sensör, used in site, drawing, installation or coordination contexts.",True,1
pressure sensor,"A mechatronics term meaning basınç sensörü, used in site, drawing, installation or coordination contexts.",True,1
force sensor,"A mechatronics term meaning kuvvet sensörü, used in site, drawing, installation or coordination contexts.",True,1
encoder,"A mechatronics term meaning enkoder, used in site, drawing, installation or coordination contexts.",True,1
accelerometer,"A mechatronics term meaning ivmeölçer, used in site, drawing, installation or coordination contexts.",True,1
gyroscope,"A mechatronics term meaning jiroskop, used in site, drawing, installation or coordination contexts.",True,1
limit switch,"A mechatronics term meaning limit şalteri, used in site, drawing, installation or coordination contexts.",True,1
photoelectric sensor,"A mechatronics term meaning fotoelektrik sensör, used in site, drawing, installation or coordination contexts.",True,1
touch sensor,"A mechatronics term meaning dokunma sensörü, used in site, drawing, installation or coordination contexts.",True,1
sensor calibration,"A mechatronics term meaning sensör kalibrasyonu, used in site, drawing, installation or coordination contexts.",True,1
inertial measurement unit,"A mechatronics term meaning eylemsizlik ölçüm birimi (IMU), used in site, drawing, installation or coordination contexts.",True,1
LiDAR sensor,"A mechatronics term meaning LiDAR sensörü, used in site, drawing, installation or coordination contexts.",True,1
optical encoder,"A mechatronics term meaning optik enkoder, used in site, drawing, installation or coordination contexts.",True,1
magnetic encoder,"A mechatronics term meaning manyetik enkoder, used in site, drawing, installation or coordination contexts.",True,1
strain gauge,"A mechatronics term meaning gerinim ölçer, used in site, drawing, installation or coordination contexts.",True,1
Hall current sensor,"A mechatronics term meaning Hall akım sensörü, used in site, drawing, installation or coordination contexts.",True,1
sensor fusion,"A mechatronics term meaning sensör füzyonu, used in site, drawing, installation or coordination contexts.",True,1
sensor noise filtering,"A mechatronics term meaning sensör gürültüsü filtreleme, used in site, drawing, installation or coordination contexts.",True,1
sensor drift,"A mechatronics term meaning sensör kayması, used in site, drawing, installation or coordination contexts.",True,1
Kalman filter,"A mechatronics term meaning Kalman filtresi, used in site, drawing, installation or coordination contexts.",True,1
multi-sensor data fusion,"A mechatronics term meaning çoklu sensör veri füzyonu, used in site, drawing, installation or coordination contexts.",True,1
sensor calibration matrix,"A mechatronics term meaning sensör kalibrasyon matrisi, used in site, drawing, installation or coordination contexts.",True,1
time-of-flight sensor,"A mechatronics term meaning uçuş zamanı sensörü, used in site, drawing, installation or coordination contexts.",True,1
sensor placement optimization,"A mechatronics term meaning sensör yerleşimi optimizasyonu, used in site, drawing, installation or coordination contexts.",True,1
sound sensor,"A mechatronics term meaning ses sensörü, used in site, drawing, installation or coordination contexts.",True,1
humidity sensor,"A mechatronics term meaning nem sensörü, used in site, drawing, installation or coordination contexts.",True,1
gas sensor,"A mechatronics term meaning gaz sensörü, used in site, drawing, installation or coordination contexts.",True,1
tactile sensing array,"A mechatronics term meaning dokunsal algılama dizisi, used in site, drawing, installation or coordination contexts.",True,1
automation control panel,"A mechatronics term meaning otomasyon kontrol panosu, used in site, drawing, installation or coordination contexts.",True,1
industrial PLC unit,"A mechatronics term meaning endüstriyel PLC birimi, used in site, drawing, installation or coordination contexts.",True,1
ladder diagram programming,"A mechatronics term meaning merdiven diyagramı programlama, used in site, drawing, installation or coordination contexts.",True,1
PLC I/O card,"A mechatronics term meaning PLC giriş/çıkış kartı, used in site, drawing, installation or coordination contexts.",True,1
PLC programming,"A mechatronics term meaning PLC programlama, used in site, drawing, installation or coordination contexts.",True,1
relay logic,"A mechatronics term meaning röle mantığı, used in site, drawing, installation or coordination contexts.",True,1
control loop,"A mechatronics term meaning kontrol döngüsü, used in site, drawing, installation or coordination contexts.",True,1
target setpoint value,"A mechatronics term meaning hedef ayar noktası değeri, used in site, drawing, installation or coordination contexts.",True,1
PLC scan cycle,"A mechatronics term meaning PLC tarama döngüsü, used in site, drawing, installation or coordination contexts.",True,1
PID control loop,"A mechatronics term meaning PID kontrol döngüsü, used in site, drawing, installation or coordination contexts.",True,1
proportional control,"A mechatronics term meaning oransal kontrol, used in site, drawing, installation or coordination contexts.",True,1
integral control,"A mechatronics term meaning integral kontrol, used in site, drawing, installation or coordination contexts.",True,1
derivative control,"A mechatronics term meaning türevsel kontrol, used in site, drawing, installation or coordination contexts.",True,1
function block diagram,"A mechatronics term meaning fonksiyon blok diyagramı, used in site, drawing, installation or coordination contexts.",True,1
structured text programming,"A mechatronics term meaning yapılandırılmış metin programlama, used in site, drawing, installation or coordination contexts.",True,1
plant-wide distributed control,"A mechatronics term meaning tesis geneli dağıtık kontrol, used in site, drawing, installation or coordination contexts.",True,1
PLC network communication,"A mechatronics term meaning PLC ağ iletişimi, used in site, drawing, installation or coordination contexts.",True,1
state machine control,"A mechatronics term meaning durum makinesi kontrolü, used in site, drawing, installation or coordination contexts.",True,1
model predictive control,"A mechatronics term meaning model öngörülü kontrol, used in site, drawing, installation or coordination contexts.",True,1
adaptive control system,"A mechatronics term meaning uyarlanabilir kontrol sistemi, used in site, drawing, installation or coordination contexts.",True,1
nonlinear control theory,"A mechatronics term meaning doğrusal olmayan kontrol teorisi, used in site, drawing, installation or coordination contexts.",True,1
start button,"A mechatronics term meaning başlatma butonu, used in site, drawing, installation or coordination contexts.",True,1
system stop button,"A mechatronics term meaning sistem durdurma butonu, used in site, drawing, installation or coordination contexts.",True,1
emergency stop,"A mechatronics term meaning acil durdurma, used in site, drawing, installation or coordination contexts.",True,1
control cabinet,"A mechatronics term meaning kontrol dolabı, used in site, drawing, installation or coordination contexts.",True,1
safety PLC,"A mechatronics term meaning güvenlik PLC'si, used in site, drawing, installation or coordination contexts.",True,1
real-time control loop,"A mechatronics term meaning gerçek zamanlı kontrol döngüsü, used in site, drawing, installation or coordination contexts.",True,1
robotic arm,"A mechatronics term meaning robot kolu, used in site, drawing, installation or coordination contexts.",True,1
joint (robotics),"A mechatronics term meaning eklem (robotik), used in site, drawing, installation or coordination contexts.",True,1
end effector,"A mechatronics term meaning uç eleman (end effector), used in site, drawing, installation or coordination contexts.",True,1
degree of freedom,"A mechatronics term meaning serbestlik derecesi, used in site, drawing, installation or coordination contexts.",True,1
robot base,"A mechatronics term meaning robot tabanı, used in site, drawing, installation or coordination contexts.",True,1
workspace (robotics),"A mechatronics term meaning çalışma alanı (robotik), used in site, drawing, installation or coordination contexts.",True,1
forward kinematics,"A mechatronics term meaning ileri kinematik, used in site, drawing, installation or coordination contexts.",True,1
inverse kinematics,"A mechatronics term meaning ters kinematik, used in site, drawing, installation or coordination contexts.",True,1
robot link,"A mechatronics term meaning robot bağlantısı (link), used in site, drawing, installation or coordination contexts.",True,1
rotational joint,"A mechatronics term meaning dönel eklem, used in site, drawing, installation or coordination contexts.",True,1
prismatic joint,"A mechatronics term meaning prizmatik eklem, used in site, drawing, installation or coordination contexts.",True,1
robot trajectory,"A mechatronics term meaning robot yörüngesi, used in site, drawing, installation or coordination contexts.",True,1
robot pose,"A mechatronics term meaning robot duruşu (pose), used in site, drawing, installation or coordination contexts.",True,1
Denavit-Hartenberg parameters,"A mechatronics term meaning Denavit-Hartenberg parametreleri, used in site, drawing, installation or coordination contexts.",True,1
robot Jacobian matrix,"A mechatronics term meaning robot Jakobyen matrisi, used in site, drawing, installation or coordination contexts.",True,1
singularity (robotics),"A mechatronics term meaning tekillik (robotik), used in site, drawing, installation or coordination contexts.",True,1
robot dynamics equation,"A mechatronics term meaning robot dinamiği denklemi, used in site, drawing, installation or coordination contexts.",True,1
trajectory planning,"A mechatronics term meaning yörünge planlama, used in site, drawing, installation or coordination contexts.",True,1
motion planning algorithm,"A mechatronics term meaning hareket planlama algoritması, used in site, drawing, installation or coordination contexts.",True,1
redundant manipulator control,"A mechatronics term meaning fazladan serbestlikli manipülatör kontrolü, used in site, drawing, installation or coordination contexts.",True,1
robot movement,"A mechatronics term meaning robot hareketi, used in site, drawing, installation or coordination contexts.",True,1
gripper,"A mechatronics term meaning kavrayıcı (gripper), used in site, drawing, installation or coordination contexts.",True,1
robot base plate,"A mechatronics term meaning robot taban plakası, used in site, drawing, installation or coordination contexts.",True,1
workspace limit,"A mechatronics term meaning çalışma alanı sınırı, used in site, drawing, installation or coordination contexts.",True,1
path optimization,"A mechatronics term meaning yol optimizasyonu, used in site, drawing, installation or coordination contexts.",True,1
robot program,"A mechatronics term meaning robot programı, used in site, drawing, installation or coordination contexts.",True,1
teach pendant,"A mechatronics term meaning öğretme paneli (teach pendant), used in site, drawing, installation or coordination contexts.",True,1
robot programming language,"A mechatronics term meaning robot programlama dili, used in site, drawing, installation or coordination contexts.",True,1
waypoint,"A mechatronics term meaning ara nokta (waypoint), used in site, drawing, installation or coordination contexts.",True,1
robot simulation software,"A mechatronics term meaning robot simülasyon yazılımı, used in site, drawing, installation or coordination contexts.",True,1
offline programming,"A mechatronics term meaning çevrimdışı programlama, used in site, drawing, installation or coordination contexts.",True,1
online programming (robotics),"A mechatronics term meaning çevrimiçi programlama (robotik), used in site, drawing, installation or coordination contexts.",True,1
robot operating system,"A mechatronics term meaning robot işletim sistemi (ROS), used in site, drawing, installation or coordination contexts.",True,1
motion command,"A mechatronics term meaning hareket komutu, used in site, drawing, installation or coordination contexts.",True,1
robot cell layout,"A mechatronics term meaning robot hücresi düzeni, used in site, drawing, installation or coordination contexts.",True,1
collision detection,"A mechatronics term meaning çarpışma tespiti, used in site, drawing, installation or coordination contexts.",True,1
path planning algorithm,"A mechatronics term meaning yol planlama algoritması, used in site, drawing, installation or coordination contexts.",True,1
robot calibration procedure,"A mechatronics term meaning robot kalibrasyon prosedürü, used in site, drawing, installation or coordination contexts.",True,1
gripper control logic,"A mechatronics term meaning kavrayıcı kontrol mantığı, used in site, drawing, installation or coordination contexts.",True,1
robot task sequencing,"A mechatronics term meaning robot görev sıralaması, used in site, drawing, installation or coordination contexts.",True,1
robot behavior tree,"A mechatronics term meaning robot davranış ağacı, used in site, drawing, installation or coordination contexts.",True,1
multi-robot coordination,"A mechatronics term meaning çoklu robot koordinasyonu, used in site, drawing, installation or coordination contexts.",True,1
robot arm movement,"A mechatronics term meaning robot kolu hareketi, used in site, drawing, installation or coordination contexts.",True,1
robot workcell,"A mechatronics term meaning robot çalışma hücresi, used in site, drawing, installation or coordination contexts.",True,1
conveyor belt,"A mechatronics term meaning konveyör bandı, used in site, drawing, installation or coordination contexts.",True,1
assembly line,"A mechatronics term meaning montaj hattı, used in site, drawing, installation or coordination contexts.",True,1
automated production line,"A mechatronics term meaning otomatik üretim hattı, used in site, drawing, installation or coordination contexts.",True,1
automated guided vehicle,"A mechatronics term meaning otomatik güdümlü araç (AGV), used in site, drawing, installation or coordination contexts.",True,1
industrial robot,"A mechatronics term meaning endüstriyel robot, used in site, drawing, installation or coordination contexts.",True,1
machine vision system,"A mechatronics term meaning makine görüş sistemi, used in site, drawing, installation or coordination contexts.",True,1
palletizing system,"A mechatronics term meaning paletleme sistemi, used in site, drawing, installation or coordination contexts.",True,1
automated inspection,"A mechatronics term meaning otomatik denetim, used in site, drawing, installation or coordination contexts.",True,1
manufacturing execution system,"A mechatronics term meaning üretim yürütme sistemi (MES), used in site, drawing, installation or coordination contexts.",True,1
flexible manufacturing system,"A mechatronics term meaning esnek üretim sistemi, used in site, drawing, installation or coordination contexts.",True,1
robotic process automation,"A mechatronics term meaning robotik süreç otomasyonu, used in site, drawing, installation or coordination contexts.",True,1
automated quality control,"A mechatronics term meaning otomatik kalite kontrolü, used in site, drawing, installation or coordination contexts.",True,1
cell controller,"A mechatronics term meaning hücre denetleyicisi, used in site, drawing, installation or coordination contexts.",True,1
production line balancing,"A mechatronics term meaning üretim hattı dengeleme, used in site, drawing, installation or coordination contexts.",True,1
smart factory,"A mechatronics term meaning akıllı fabrika, used in site, drawing, installation or coordination contexts.",True,1
predictive maintenance system,"A mechatronics term meaning öngörücü bakım sistemi, used in site, drawing, installation or coordination contexts.",True,1
cyber-physical production system,"A mechatronics term meaning siber-fiziksel üretim sistemi, used in site, drawing, installation or coordination contexts.",True,1
machine operator,"A mechatronics term meaning makine operatörü, used in site, drawing, installation or coordination contexts.",True,1
automation cell,"A mechatronics term meaning otomasyon hücresi, used in site, drawing, installation or coordination contexts.",True,1
changeover time,"A mechatronics term meaning model değişim süresi, used in site, drawing, installation or coordination contexts.",True,1
technical drawing,"A mechatronics term meaning teknik çizim, used in site, drawing, installation or coordination contexts.",True,1
computer-aided design,"A mechatronics term meaning bilgisayar destekli tasarım (CAD), used in site, drawing, installation or coordination contexts.",True,1
3D model,"A mechatronics term meaning 3D model, used in site, drawing, installation or coordination contexts.",True,1
assembly drawing,"A mechatronics term meaning montaj çizimi, used in site, drawing, installation or coordination contexts.",True,1
part drawing,"A mechatronics term meaning parça çizimi, used in site, drawing, installation or coordination contexts.",True,1
design tolerance,"A mechatronics term meaning tasarım toleransı, used in site, drawing, installation or coordination contexts.",True,1
prototype design,"A mechatronics term meaning prototip tasarımı, used in site, drawing, installation or coordination contexts.",True,1
computer-aided manufacturing,"A mechatronics term meaning bilgisayar destekli üretim (CAM), used in site, drawing, installation or coordination contexts.",True,1
finite element analysis,"A mechatronics term meaning sonlu elemanlar analizi, used in site, drawing, installation or coordination contexts.",True,1
parametric modeling,"A mechatronics term meaning parametrik modelleme, used in site, drawing, installation or coordination contexts.",True,1
tolerance stack-up,"A mechatronics term meaning tolerans yığılması, used in site, drawing, installation or coordination contexts.",True,1
3D printing,"A mechatronics term meaning 3D baskı, used in site, drawing, installation or coordination contexts.",True,1
rapid prototyping,"A mechatronics term meaning hızlı prototipleme, used in site, drawing, installation or coordination contexts.",True,1
design for manufacturability,"A mechatronics term meaning üretilebilirlik için tasarım, used in site, drawing, installation or coordination contexts.",True,1
simulation-driven design,"A mechatronics term meaning simülasyon güdümlü tasarım, used in site, drawing, installation or coordination contexts.",True,1
topology optimization,"A mechatronics term meaning topoloji optimizasyonu, used in site, drawing, installation or coordination contexts.",True,1
generative design algorithm,"A mechatronics term meaning üretken tasarım algoritması, used in site, drawing, installation or coordination contexts.",True,1
draw a sketch,"A mechatronics term meaning taslak çizmek, used in site, drawing, installation or coordination contexts.",True,1
CNC machine,"A mechatronics term meaning CNC makinesi, used in site, drawing, installation or coordination contexts.",True,1
toolpath generation,"A mechatronics term meaning takım yolu oluşturma, used in site, drawing, installation or coordination contexts.",True,1
air compressor,"A mechatronics term meaning hava kompresörü, used in site, drawing, installation or coordination contexts.",True,1
pneumatic system,"A mechatronics term meaning pnömatik sistem, used in site, drawing, installation or coordination contexts.",True,1
hydraulic system,"A mechatronics term meaning hidrolik sistem, used in site, drawing, installation or coordination contexts.",True,1
pneumatic cylinder,"A mechatronics term meaning pnömatik silindir, used in site, drawing, installation or coordination contexts.",True,1
hydraulic cylinder,"A mechatronics term meaning hidrolik silindir, used in site, drawing, installation or coordination contexts.",True,1
pneumatic solenoid valve,"A mechatronics term meaning pnömatik solenoid valf, used in site, drawing, installation or coordination contexts.",True,1
pressure regulator,"A mechatronics term meaning basınç regülatörü, used in site, drawing, installation or coordination contexts.",True,1
air filter (pneumatics),"A mechatronics term meaning hava filtresi (pnömatik), used in site, drawing, installation or coordination contexts.",True,1
hydraulic pump,"A mechatronics term meaning hidrolik pompa, used in site, drawing, installation or coordination contexts.",True,1
flow control valve,"A mechatronics term meaning akış kontrol valfi, used in site, drawing, installation or coordination contexts.",True,1
directional control valve,"A mechatronics term meaning yön kontrol valfi, used in site, drawing, installation or coordination contexts.",True,1
hydraulic actuator sizing,"A mechatronics term meaning hidrolik eyleyici boyutlandırma, used in site, drawing, installation or coordination contexts.",True,1
pneumatic circuit design,"A mechatronics term meaning pnömatik devre tasarımı, used in site, drawing, installation or coordination contexts.",True,1
hydraulic fluid,"A mechatronics term meaning hidrolik sıvı, used in site, drawing, installation or coordination contexts.",True,1
one-way check valve,"A mechatronics term meaning tek yönlü çek valf, used in site, drawing, installation or coordination contexts.",True,1
hydraulic system efficiency,"A mechatronics term meaning hidrolik sistem verimliliği, used in site, drawing, installation or coordination contexts.",True,1
hydraulic accumulator,"A mechatronics term meaning hidrolik akümülatör, used in site, drawing, installation or coordination contexts.",True,1
air hose,"A mechatronics term meaning hava hortumu, used in site, drawing, installation or coordination contexts.",True,1
pressure gauge,"A mechatronics term meaning basınç göstergesi, used in site, drawing, installation or coordination contexts.",True,1
hydraulic leak detection,"A mechatronics term meaning hidrolik sızıntı tespiti, used in site, drawing, installation or coordination contexts.",True,1
robotic welding,"A mechatronics term meaning robotik kaynak, used in site, drawing, installation or coordination contexts.",True,1
machining,"A mechatronics term meaning talaşlı imalat, used in site, drawing, installation or coordination contexts.",True,1
milling,"A mechatronics term meaning frezeleme, used in site, drawing, installation or coordination contexts.",True,1
turning (machining),"A mechatronics term meaning tornalama, used in site, drawing, installation or coordination contexts.",True,1
automated drilling,"A mechatronics term meaning otomatik delme, used in site, drawing, installation or coordination contexts.",True,1
casting,"A mechatronics term meaning döküm, used in site, drawing, installation or coordination contexts.",True,1
forging,"A mechatronics term meaning dövme, used in site, drawing, installation or coordination contexts.",True,1
sheet metal forming,"A mechatronics term meaning sac metal şekillendirme, used in site, drawing, installation or coordination contexts.",True,1
injection molding,"A mechatronics term meaning enjeksiyon kalıplama, used in site, drawing, installation or coordination contexts.",True,1
additive manufacturing,"A mechatronics term meaning katmanlı imalat, used in site, drawing, installation or coordination contexts.",True,1
laser cutting,"A mechatronics term meaning lazer kesim, used in site, drawing, installation or coordination contexts.",True,1
surface finishing,"A mechatronics term meaning yüzey işleme, used in site, drawing, installation or coordination contexts.",True,1
heat treatment,"A mechatronics term meaning ısıl işlem, used in site, drawing, installation or coordination contexts.",True,1
lean manufacturing,"A mechatronics term meaning yalın üretim, used in site, drawing, installation or coordination contexts.",True,1
statistical process control,"A mechatronics term meaning istatistiksel proses kontrolü, used in site, drawing, installation or coordination contexts.",True,1
Six Sigma methodology,"A mechatronics term meaning Altı Sigma metodolojisi, used in site, drawing, installation or coordination contexts.",True,1
manufacturing tolerance analysis,"A mechatronics term meaning üretim toleransı analizi, used in site, drawing, installation or coordination contexts.",True,1
cutting tool,"A mechatronics term meaning kesme aleti, used in site, drawing, installation or coordination contexts.",True,1
assembly process,"A mechatronics term meaning montaj süreci, used in site, drawing, installation or coordination contexts.",True,1
jig and fixture,"A mechatronics term meaning kalıp ve tespit aparatı, used in site, drawing, installation or coordination contexts.",True,1
digital manufacturing thread,"A mechatronics term meaning dijital üretim izi, used in site, drawing, installation or coordination contexts.",True,1
circuit board,"A mechatronics term meaning devre kartı, used in site, drawing, installation or coordination contexts.",True,1
rechargeable battery pack,"A mechatronics term meaning şarj edilebilir batarya paketi, used in site, drawing, installation or coordination contexts.",True,1
printed circuit board,"A mechatronics term meaning baskılı devre kartı (PCB), used in site, drawing, installation or coordination contexts.",True,1
